id,bleu,nextSentence,shortSafe,internalRepetition,partnerRepetition,externalRepetition,responseType,evalScore
1779,0.11180952380952383,0.665595000904762,19.0,0.03809523809523809,0.07142857142857142,0.01904761904761905,1,5
1781,0.15430769230769228,0.6955367381538461,13.0,0.1153846153846154,0.023076923076923075,0.007692307692307693,1,3
1782,0.0665,0.359612134,4.0,0.0,0.0,0.0,1,1
1783,0.06371428571428571,0.5425883071428571,7.0,0.05714285714285715,0.0,0.028571428571428574,2,3
1784,0.40249999999999997,0.85731174025,4.0,0.2,0.125,0.1,1,1
1785,0.1046923076923077,0.740240305076923,13.0,0.12307692307692307,0.0,0.0,1,2
1786,0.0,0.16561259833333333,3.0,0.06666666666666667,0.0,0.0,1,1
1788,0.15566666666666668,0.8878201643333333,3.0,0.0,0.16666666666666666,0.13333333333333333,1,1
1789,0.09985714285714285,0.8110869568571427,5.0,0.1285714285714286,0.0,0.0,1,3
1791,0.21600000000000003,0.809114307,4.0,0.0,0.0,0.0,9,2
1792,0.1565,0.68553153175,11.0,0.19166666666666665,0.08333333333333333,0.025000000000000005,2,3
1793,0.21025,0.909756467,4.0,0.0,0.05,0.025,2,1
1794,0.14166666666666666,0.974439508111111,9.0,0.06666666666666668,0.011111111111111112,0.0,1,2
1795,0.12146153846153845,0.5848449046153846,11.0,0.015384615384615385,0.05384615384615384,0.02307692307692308,1,5
1796,0.16057142857142856,0.727773852142857,14.0,0.16428571428571434,0.04285714285714286,0.014285714285714287,1,3
1798,0.07842857142857143,0.6918529021428572,7.0,0.05714285714285715,0.0,0.014285714285714287,1,3
1800,0.19500000000000003,0.7874512125,6.0,0.11666666666666668,0.08333333333333333,0.06666666666666667,8,3
1802,0.21145454545454545,0.687399073090909,10.0,0.08181818181818182,0.05454545454545454,0.03636363636363637,0,5
1803,0.0,0.5503765613333333,6.0,0.05000000000000001,0.0,0.0,2,2
1804,0.10811111111111112,0.589325793,8.0,0.0,0.022222222222222223,0.0,1,2
1805,0.20500000000000004,0.5251734105,6.0,0.13333333333333333,0.05000000000000001,0.03333333333333333,1,2
1808,0.13033333333333333,0.5394060189166666,12.0,0.03333333333333333,0.03333333333333333,0.008333333333333333,2,4
1811,0.24610526315789474,0.8225355167368422,19.0,0.042105263157894736,0.057894736842105256,0.010526315789473684,1,4
1812,0.16075,0.661183093,8.0,0.025,0.0125,0.0,2,4
1813,0.21375,0.49562282975,4.0,0.125,0.05,0.025,1,1
1814,0.09159999999999999,0.5243429519999999,5.0,0.06000000000000001,0.0,0.0,2,5
1819,0.11749999999999997,0.5675018372307691,26.0,0.03461538461538462,0.015384615384615385,0.0,1,5
1821,0.10833333333333334,0.7599083481666667,6.0,0.20000000000000004,0.0,0.0,1,2
1822,0.1155,0.6193801461499999,20.0,0.005,0.01,0.0,1,1
1823,0.047857142857142855,0.41231299071428573,7.0,0.12857142857142856,0.0,0.0,1,1
1824,0.0,0.344883412,1.0,0.1,0.0,0.0,1,1
1826,0.11981818181818182,0.7149939718181818,11.0,0.045454545454545456,0.018181818181818184,0.018181818181818184,2,1
1827,0.0,0.037920538,1.0,0.0,0.0,0.0,3,1
1828,0.0,0.2749513385,2.0,0.05,0.0,0.0,1,5
1829,0.0,0.16981563,1.0,0.0,0.0,0.0,5,1
1830,0.16199999999999998,0.7971336279999999,10.0,0.13846153846153847,0.038461538461538464,0.02307692307692308,1,3
1831,0.0,0.092350885,1.0,0.0,0.0,0.0,2,1
1832,0.0,0.026840907,1.0,0.0,0.0,0.0,3,1
1834,0.0,0.048882008,1.0,0.0,0.0,0.0,1,1
1835,0.14766666666666667,0.744057899,12.0,0.16666666666666666,0.041666666666666664,0.016666666666666666,1,2
1836,0.18744444444444444,0.4562035612222222,9.0,0.05555555555555555,0.07777777777777778,0.0,1,4
1837,0.21350000000000002,0.9008071661999999,10.0,0.02,0.09,0.06,4,1
1838,0.03325,0.20077879075000002,8.0,0.05,0.0,0.0,1,1
1840,0.0776,0.6093008826999998,10.0,0.030000000000000006,0.01,0.01,2,4
1841,0.0765,0.47908655550000007,6.0,0.03333333333333333,0.0,0.0,1,4
1842,0.025,0.3528638963333333,9.0,0.03333333333333334,0.0,0.0,2,4
1843,0.20650000000000002,0.8503863115833333,12.0,0.049999999999999996,0.075,0.025000000000000005,1,2
1844,0.11075,0.5391428319999999,7.0,0.1625,0.0375,0.0,1,4
1847,0.19683333333333333,0.7444466338333333,12.0,0.09166666666666666,0.10833333333333332,0.03333333333333333,1,4
1849,0.08927272727272728,0.7476086381818181,10.0,0.05454545454545454,0.009090909090909092,0.009090909090909092,1,2
1850,0.08780000000000002,0.46247994079999993,5.0,0.06000000000000001,0.0,0.0,2,3
1851,0.1927777777777778,0.5774372277777777,8.0,0.12222222222222223,0.09999999999999999,0.011111111111111112,1,4
1854,0.24845454545454546,0.932563137,11.0,0.045454545454545456,0.07272727272727274,0.02727272727272728,5,4
1855,0.2062,0.5335459935,9.0,0.09,0.06999999999999999,0.030000000000000006,1,4
1856,0.205,0.5537212100000001,8.0,0.0625,0.075,0.037500000000000006,2,1
1857,0.22049999999999997,0.8490973687142856,14.0,0.04285714285714286,0.06428571428571428,0.028571428571428574,1,3
1859,0.18746153846153848,0.7360183821538462,13.0,0.06923076923076923,0.15384615384615385,0.03076923076923077,1,1
1861,0.0,0.77446419,1.0,0.0,0.0,0.0,1,1
1865,0.21592307692307694,0.9143422475384615,13.0,0.10000000000000002,0.05384615384615384,0.038461538461538464,1,4
1866,0.1175,0.46881582475,8.0,0.0625,0.0,0.0,1,2
1870,0.23149999999999998,0.7776850984,9.0,0.08,0.08,0.030000000000000006,1,4
1871,0.0,0.011475541,1.0,0.0,0.0,0.0,5,1
1872,0.1907857142857143,0.6495815749285716,14.0,0.0642857142857143,0.07857142857142858,0.028571428571428574,1,4
1874,0.12481818181818184,0.8061388052727274,11.0,0.16363636363636364,0.0,0.0,1,2
1875,0.256,0.7147156277142857,7.0,0.028571428571428574,0.14285714285714285,0.05714285714285715,1,1
1880,0.0665,0.5918111108333334,6.0,0.09999999999999999,0.0,0.0,1,4
1882,0.183375,0.7773185335000001,5.0,0.025,0.07500000000000001,0.037500000000000006,1,2
1883,0.18587499999999998,0.72714582025,8.0,0.17500000000000002,0.0375,0.0,1,4
1884,0.1521818181818182,0.7667520031818179,10.0,0.07272727272727274,0.05454545454545454,0.06363636363636363,1,4
1885,0.0,0.112733431,1.0,0.2,0.0,0.0,3,1
1887,0.18712499999999999,0.6733899855000001,8.0,0.0625,0.0625,0.0125,2,1
1894,0.19446153846153846,0.6518391540769232,13.0,0.1153846153846154,0.06923076923076923,0.023076923076923075,1,4
1898,0.13344444444444445,0.8843119872222223,8.0,0.1222222222222222,0.03333333333333334,0.022222222222222223,1,1
1900,0.08657142857142856,0.5885819025714285,7.0,0.042857142857142864,0.028571428571428574,0.028571428571428574,2,3
1901,0.20545454545454545,0.6369867217272727,11.0,0.02727272727272728,0.1,0.018181818181818184,2,2
1902,0.1203125,0.645444659375,14.0,0.00625,0.0125,0.0,1,4
1903,0.08866666666666667,0.6841263003333333,2.0,0.0,0.0,0.0,1,2
1904,0.1260909090909091,0.5581534312727273,11.0,0.05454545454545456,0.02727272727272727,0.03636363636363637,2,4
1905,0.19711111111111113,0.6915041887777778,8.0,0.044444444444444446,0.07777777777777778,0.022222222222222223,1,4
1906,0.12177777777777779,0.6687388848888889,8.0,0.16666666666666666,0.0,0.0,2,1
1908,0.08091666666666666,0.6035086191666666,12.0,0.041666666666666664,0.0,0.0,2,4
1909,0.06257142857142858,0.6410757507857143,12.0,0.0071428571428571435,0.0,0.0071428571428571435,1,3
1910,0.13713333333333333,0.6996244429333333,15.0,0.13333333333333336,0.02666666666666667,0.006666666666666667,1,4
1912,0.11979999999999999,0.6452256205333333,14.0,0.07333333333333333,0.0,0.0,1,2
1913,0.176375,0.6745897885000001,8.0,0.1125,0.0625,0.025,1,5
1914,0.28300000000000003,0.7054451122,10.0,0.15,0.15,0.14,1,5
1916,0.1283,0.7971823594999999,9.0,0.11000000000000001,0.04,0.01,1,1
1918,0.1562222222222222,0.47532728711111116,9.0,0.07777777777777778,0.011111111111111112,0.011111111111111112,1,5
1919,0.18175,0.782654602,6.0,0.0875,0.025,0.0125,1,4
1920,0.1042727272727273,0.4576521983636363,10.0,0.06363636363636363,0.009090909090909092,0.009090909090909092,2,4
1922,0.15754545454545454,0.6404643695454545,10.0,0.06363636363636363,0.009090909090909092,0.0,1,4
1923,0.22946153846153847,0.8094863848461539,13.0,0.10769230769230768,0.07692307692307693,0.007692307692307693,1,3
1925,0.19663636363636366,0.5836433849090908,11.0,0.03636363636363637,0.02727272727272727,0.0,2,1
1926,0.12933333333333333,0.6958058872222223,23.0,0.04814814814814815,0.05925925925925926,0.007407407407407408,1,4
1927,0.21325,0.574143900625,7.0,0.07500000000000001,0.07500000000000001,0.025,1,5
1932,0.08866666666666667,0.5734426913333334,3.0,0.0,0.0,0.0,1,5
1935,0.307375,0.8434336642499999,8.0,0.05,0.1375,0.0625,1,5
1937,0.15642857142857144,0.9139872917142856,7.0,0.09999999999999999,0.028571428571428574,0.05714285714285715,1,3
1940,0.0,0.121886261,1.0,0.0,0.0,0.0,5,1
1942,0.1334,0.5336839346,10.0,0.04,0.01,0.01,2,2
1943,0.17500000000000002,0.7390563326666667,8.0,0.13333333333333336,0.1111111111111111,0.022222222222222223,1,4
1944,0.154,0.6446222320588236,17.0,0.03529411764705882,0.08235294117647059,0.011764705882352941,2,3
1945,0.048666666666666664,0.5493521196,15.0,0.060000000000000005,0.0,0.006666666666666667,1,2
1946,0.16764285714285715,0.7608291567857144,14.0,0.042857142857142864,0.0,0.0071428571428571435,1,3
1948,0.0,0.769534469,1.0,0.0,0.0,0.0,1,1
1950,0.303,0.8372309693333334,6.0,0.21666666666666665,0.06666666666666667,0.05000000000000001,1,5
1951,0.08657142857142855,0.6058236097857143,14.0,0.07857142857142858,0.0,0.0,2,3
1952,0.15116666666666667,0.5985243628333333,6.0,0.06666666666666667,0.03333333333333333,0.016666666666666666,2,1
1953,0.1601,0.5596271258000001,10.0,0.05,0.13,0.11000000000000001,2,3
1957,0.2314285714285714,0.8480209122857144,7.0,0.2,0.09999999999999999,0.014285714285714287,1,3
1958,0.1340769230769231,0.5768955226923077,13.0,0.03076923076923077,0.05384615384615384,0.05384615384615384,2,4
1959,0.12008333333333333,0.5797552625833333,12.0,0.11666666666666668,0.025000000000000005,0.041666666666666664,1,2
1960,0.14546153846153848,0.8138916337692308,11.0,0.05384615384615384,0.02307692307692308,0.02307692307692308,1,2
1961,0.0875,0.33891152975,4.0,0.05,0.0,0.0,2,3
1962,0.12611111111111112,0.4661748308888889,8.0,0.08888888888888889,0.05555555555555555,0.0,1,5
1964,0.116125,0.8035776710000001,8.0,0.0875,0.0125,0.0125,2,4
1965,0.1026923076923077,0.35498324561538463,12.0,0.06153846153846154,0.0,0.0,1,2
1966,0.07941176470588236,0.5628978004117646,14.0,0.058823529411764705,0.047058823529411764,0.03529411764705882,1,3
1967,0.13353846153846155,0.5359101368846154,24.0,0.03461538461538461,0.0923076923076923,0.03461538461538461,2,4
1968,0.0265,0.3608932023333333,6.0,0.05000000000000001,0.0,0.0,1,1
1970,0.2262142857142857,0.8902142347142857,14.0,0.1142857142857143,0.1285714285714286,0.0071428571428571435,1,3
1971,0.21280000000000002,0.6235122850999999,10.0,0.10000000000000002,0.05,0.01,2,5
1972,0.147875,0.748480456,8.0,0.1125,0.0375,0.0125,1,2
1973,0.10137500000000002,0.678532760875,15.0,0.0125,0.06874999999999999,0.00625,1,2
1974,0.044125000000000004,0.7152525891250001,8.0,0.05,0.0,0.0,1,1
1978,0.07125,0.5730451765,7.0,0.0,0.0,0.0,1,1
1980,0.0964,0.5306388108000001,15.0,0.07333333333333332,0.02,0.006666666666666667,1,4
1982,0.04838461538461539,0.5779126910000001,12.0,0.10769230769230768,0.015384615384615385,0.015384615384615385,1,3
1983,0.0696,0.7024973947,10.0,0.18,0.0,0.0,1,4
1984,0.1355,0.45438533943750004,16.0,0.05625,0.0,0.0,2,5
1985,0.10339999999999999,0.6159268872666668,13.0,0.02666666666666667,0.04,0.020000000000000004,1,3
1986,0.14477777777777778,0.42792567855555563,7.0,0.022222222222222223,0.13333333333333333,0.06666666666666667,1,2
1987,0.19675,0.6708984743749999,8.0,0.0125,0.11249999999999999,0.0875,1,2
1988,0.0,0.04631538166666666,3.0,0.06666666666666667,0.0,0.0,2,1
1991,0.0,0.07466956999999999,2.0,0.0,0.0,0.0,1,1
1992,0.11477777777777777,0.8253245119999999,9.0,0.06666666666666668,0.011111111111111112,0.03333333333333334,1,2
1993,0.15625,0.610244579,12.0,0.12500000000000003,0.0,0.0,1,5
1995,0.1705,0.69978134325,7.0,0.1375,0.0,0.0,1,2
1997,0.4965,0.99590727675,4.0,0.07500000000000001,0.625,0.25,6,2
1998,0.17200000000000001,0.43656948999999995,6.0,0.016666666666666666,0.03333333333333333,0.03333333333333333,1,2
1999,0.12811111111111112,0.6350978095555555,9.0,0.022222222222222223,0.0,0.011111111111111112,2,4
2002,0.0,0.043272106000000005,2.0,0.0,0.0,0.0,1,1
2004,0.13054545454545455,0.47353342718181807,11.0,0.15454545454545457,0.02727272727272727,0.0,1,5
2006,0.19683333333333333,0.5843851163333333,6.0,0.08333333333333333,0.03333333333333333,0.03333333333333333,2,2
2010,0.212,0.8242271125714286,7.0,0.028571428571428574,0.09999999999999999,0.1,1,2
2011,0.11900000000000001,0.4646327118,15.0,0.02666666666666667,0.05333333333333334,0.020000000000000004,1,4
2012,0.20873333333333335,0.7028745820666666,14.0,0.07333333333333333,0.13333333333333333,0.020000000000000004,1,3
2014,0.409,0.9303750754,5.0,0.02,0.3,0.06000000000000001,1,1
2016,0.226,0.771542806,4.0,0.0,0.175,0.175,1,5
2017,0.1686,0.401898673,5.0,0.08,0.06000000000000001,0.04,2,2
2018,0.08940000000000001,0.60604077375,20.0,0.05500000000000001,0.025,0.015000000000000003,1,2
2019,0.06533333333333334,0.9240924618333334,5.0,0.13333333333333333,0.016666666666666666,0.0,1,1
2020,0.30853333333333327,0.7465099996666666,15.0,0.020000000000000004,0.24666666666666667,0.03333333333333333,1,2
2021,0.28900000000000003,0.8553466224615385,13.0,0.03076923076923077,0.12307692307692308,0.03076923076923077,2,4
2022,0.235375,0.8633325882499999,8.0,0.025,0.25,0.037500000000000006,2,5
2023,0.0,0.2466141805,2.0,0.05,0.0,0.0,1,1
2024,0.1728,0.75502104945,20.0,0.09000000000000001,0.03,0.02,1,3
2026,0.0915,0.7049588889,10.0,0.12000000000000002,0.0,0.0,1,4
2027,0.008348837209302325,0.14062934132558147,43.0,0.0069767441860465115,0.0,0.0,1,1
2028,0.05241666666666667,0.3269270620833333,12.0,0.19999999999999998,0.008333333333333333,0.0,1,2
2029,0.0,0.289222042125,8.0,0.0,0.0,0.0,1,2
2030,0.0742,0.44481035779999994,5.0,0.06000000000000001,0.0,0.0,1,2
2031,0.0,0.17749083,1.0,0.0,0.0,0.0,2,1
2032,0.11277777777777777,0.9594712057777779,9.0,0.13333333333333336,0.0,0.0,1,2
2033,0.20815384615384616,0.7922360254615385,13.0,0.11538461538461539,0.0923076923076923,0.0923076923076923,1,5
2034,0.1822,0.6293517954,4.0,0.0,0.04,0.04,1,2
2043,0.07433333333333332,0.6862921106666667,6.0,0.03333333333333333,0.0,0.05000000000000001,2,5
2044,0.0,0.999103069,2.0,0.0,0.0,0.0,5,1
2045,0.302,0.998835504,1.0,0.0,0.0,0.0,5,1
2048,0.08866666666666667,0.754908035,3.0,0.19999999999999998,0.0,0.0,1,5
2050,0.09576923076923077,0.6392684817692308,12.0,0.06153846153846154,0.038461538461538464,0.06923076923076923,1,5
2052,0.05211764705882353,0.44916720482352934,14.0,0.058823529411764705,0.0058823529411764705,0.0,1,2
2055,0.1105,0.534119997,2.0,0.0,0.0,0.0,1,5
2056,0.16957142857142857,0.6241581485714286,7.0,0.08571428571428572,0.014285714285714287,0.0,2,5
2057,0.0,0.126403753,2.0,0.0,0.0,0.0,5,2
2060,0.0,0.08904433966666665,3.0,0.06666666666666667,0.0,0.0,8,1
2061,0.05833333333333333,0.6196990402499999,9.0,0.06666666666666667,0.0,0.0,1,4
2062,0.27973333333333333,0.8990699966,13.0,0.09333333333333332,0.16000000000000003,0.020000000000000004,1,3
2063,0.0,0.298732019,4.0,0.125,0.0,0.0,1,1
2069,0.20233333333333334,0.6596041335,6.0,0.08333333333333333,0.09999999999999999,0.016666666666666666,1,1
2070,0.14378571428571427,0.3939725972857143,14.0,0.028571428571428574,0.028571428571428574,0.014285714285714287,5,3
2071,0.05711111111111111,0.5397956194444444,9.0,0.05555555555555555,0.0,0.011111111111111112,1,5
2073,0.302,0.998835504,1.0,0.0,0.0,0.0,5,2
2075,0.21257142857142858,0.5072534271428571,7.0,0.1142857142857143,0.14285714285714285,0.07142857142857142,8,5
2078,0.095,0.16056769524999998,4.0,0.05,0.0,0.0,1,2
2079,0.0,0.236633861,2.0,0.0,0.0,0.0,2,1
2080,0.14830000000000002,0.6413154595,10.0,0.12,0.0,0.01,1,5
2081,0.16118749999999998,0.7111451332500001,15.0,0.018750000000000003,0.0125,0.018750000000000003,1,3
2082,0.1322,0.9244820954000001,5.0,0.02,0.0,0.0,1,2
2084,0.005857142857142858,0.24883490314285714,7.0,0.028571428571428574,0.0,0.0,2,3
2085,0.20166666666666666,0.5926279238888889,8.0,0.18888888888888888,0.03333333333333334,0.022222222222222223,1,5
2088,0.126,0.6353296190000001,11.0,0.045454545454545456,0.0,0.0,2,4
2090,0.14191666666666666,0.4821358226666666,12.0,0.03333333333333333,0.03333333333333333,0.05833333333333334,1,4
2092,0.20414285714285715,0.6909157982857144,7.0,0.028571428571428574,0.14285714285714285,0.028571428571428574,1,3
2093,0.1105,0.9374829535,2.0,0.4,0.0,0.0,0,1
2094,0.12375000000000001,0.42041018333333335,12.0,0.06666666666666667,0.016666666666666666,0.016666666666666666,2,5
2095,0.08466666666666667,0.39944725358333333,12.0,0.025000000000000005,0.0,0.0,2,3
2096,0.0,0.50659724325,4.0,0.0,0.0,0.0,1,3
2097,0.11475,0.6742449085,4.0,0.2,0.0,0.0,0,2
2099,0.11811111111111113,0.37865764555555553,9.0,0.03333333333333334,0.05555555555555555,0.05555555555555555,2,3
2100,0.1837,0.6289816942,10.0,0.16,0.030000000000000006,0.01,1,3
2101,0.14035714285714287,0.6189088054285714,14.0,0.17857142857142858,0.014285714285714287,0.014285714285714287,1,3
2102,0.05433333333333334,0.5266246435,6.0,0.0,0.0,0.0,1,2
2104,0.0766923076923077,0.47329728884615385,12.0,0.015384615384615385,0.0,0.0,1,2
2105,0.12166666666666666,0.6224389126666666,3.0,0.06666666666666667,0.0,0.0,1,2
2106,0.08446153846153846,0.34436464238461534,11.0,0.04615384615384615,0.023076923076923075,0.0,1,5
2107,0.13949999999999999,0.6214006811363637,78.0,0.05909090909090908,0.03181818181818183,0.002272727272727273,1,3
2111,0.24210000000000004,0.571134536,10.0,0.06999999999999999,0.04,0.05,2,3
2112,0.224,0.5042708459999999,2.0,0.15000000000000002,0.05,0.05,1,2
2114,0.2505,0.7062217081,8.0,0.09,0.16,0.09,1,3
2115,0.09333333333333334,0.5979028970000001,6.0,0.0,0.0,0.0,1,3
2117,0.47385714285714287,0.9684425167142857,7.0,0.05714285714285715,0.24285714285714285,0.042857142857142864,2,2
2118,0.11583333333333334,0.7801442146666666,5.0,0.15,0.016666666666666666,0.08333333333333333,1,3
2119,0.06,0.32945650075,4.0,0.05,0.0,0.0,1,2
2120,0.09662499999999999,0.59798784475,8.0,0.15000000000000002,0.0,0.0,1,5
2121,0.1794,0.6797456852999999,10.0,0.05,0.08,0.01,1,3
2122,0.22625,0.514672218875,8.0,0.0125,0.1625,0.037500000000000006,8,2
2124,0.15577777777777774,0.5573898867777778,9.0,0.044444444444444446,0.022222222222222223,0.0,2,3
2125,0.0,0.5362616925,2.0,0.0,0.0,0.0,9,2
2126,0.13342857142857142,0.8429357372857142,14.0,0.07142857142857142,0.0071428571428571435,0.0,1,3
2127,0.1830909090909091,0.6638905862727273,11.0,0.045454545454545456,0.10909090909090911,0.02727272727272728,2,4
2128,0.084375,0.46568762425,8.0,0.0625,0.0,0.0,2,5
2129,0.05114285714285714,0.36531384614285717,7.0,0.042857142857142864,0.014285714285714287,0.014285714285714287,1,2
2133,0.2273333333333333,0.9987259310000001,3.0,0.09999999999999999,0.16666666666666666,0.06666666666666667,1,3
2137,0.1996,0.8838689115999999,10.0,0.10999999999999999,0.09,0.09,1,3
2138,0.19055,0.78228860015,20.0,0.07,0.1,0.025,1,3
2141,0.165375,0.691901098875,8.0,0.1125,0.025,0.0,1,4
2142,0.2300909090909091,0.6329227103636362,11.0,0.15454545454545454,0.1,0.02727272727272728,1,4
2143,0.0,0.6229479655000001,4.0,0.025,0.0,0.0,1,3
2144,0.0844,0.180170866,5.0,0.08,0.0,0.0,2,2
2146,0.16799999999999998,0.8248718987692306,13.0,0.16923076923076924,0.05384615384615384,0.04615384615384615,1,3
2147,0.2466666666666667,0.8077767522222222,9.0,0.14444444444444446,0.07777777777777778,0.022222222222222223,1,3
2149,0.18425,0.45167979425,4.0,0.19999999999999998,0.125,0.17500000000000002,1,2
2152,0.0,0.5178582595,4.0,0.05,0.0,0.05,4,3
2154,0.25533333333333336,0.6893646916666666,6.0,0.16666666666666666,0.05000000000000001,0.05000000000000001,1,2
2155,0.1596,0.6899141043,10.0,0.0,0.08,0.01,1,4
2156,0.23418181818181819,0.6640987651818182,11.0,0.018181818181818184,0.09090909090909091,0.07272727272727274,1,5
2157,0.17457142857142857,0.772184041,7.0,0.17142857142857143,0.0,0.0,1,5
2158,0.10783333333333334,0.8131176233333334,6.0,0.06666666666666667,0.0,0.03333333333333333,2,3
2159,0.11427272727272729,0.492208657,11.0,0.018181818181818184,0.018181818181818184,0.0,5,5
2160,0.11666666666666667,0.8750064373333333,9.0,0.05555555555555555,0.022222222222222223,0.011111111111111112,2,4
2161,0.1288,0.5523849893333332,15.0,0.03333333333333333,0.06666666666666667,0.07333333333333333,2,4
2162,0.051000000000000004,0.4848162782222223,9.0,0.022222222222222223,0.0,0.0,1,4
2164,0.17785714285714285,0.7238158074285714,7.0,0.11428571428571428,0.0,0.0,1,5
2165,0.13313333333333335,0.6507619575333333,15.0,0.06666666666666668,0.06666666666666667,0.04666666666666666,1,4
2167,0.11675,0.2832016515,4.0,0.07500000000000001,0.125,0.025,1,2
2171,0.173375,0.8113322456250001,16.0,0.08125000000000002,0.05625,0.00625,1,4
2174,0.2887857142857143,0.6317757095714286,13.0,0.014285714285714287,0.21428571428571427,0.028571428571428574,1,4
2175,0.0,0.45501344533333327,6.0,0.016666666666666666,0.0,0.0,1,1
2176,0.199625,0.51007370075,7.0,0.0,0.05,0.0125,1,3
2177,0.13940000000000002,0.876546085,5.0,0.06000000000000001,0.0,0.06,1,2
2178,0.15209090909090908,0.5801274363636364,11.0,0.03636363636363637,0.045454545454545456,0.02727272727272728,1,2
2179,0.22538461538461535,0.6551845709230769,13.0,0.04615384615384615,0.061538461538461535,0.05384615384615384,2,4
2180,0.21722222222222226,0.7616308860000001,9.0,0.16666666666666669,0.08888888888888889,0.07777777777777778,1,3
2181,0.15411111111111112,0.8011384047777779,18.0,0.03888888888888889,0.03888888888888889,0.0,2,5
2182,0.15471428571428572,0.8945840169999999,7.0,0.028571428571428574,0.09999999999999999,0.028571428571428574,1,2
2183,0.1974,0.6454425401999999,10.0,0.05,0.05,0.01,1,3
2184,0.204125,0.750060735375,8.0,0.05,0.1,0.0625,1,3
2185,0.15035714285714286,0.5022690737857143,13.0,0.06428571428571428,0.03571428571428571,0.028571428571428574,2,3
2186,0.0915,0.9500509795000001,2.0,0.0,0.0,0.0,2,4
2187,0.13133333333333333,0.6899844408333333,6.0,0.05000000000000001,0.03333333333333333,0.06666666666666667,1,4
2188,0.24985714285714286,0.8786503674285714,7.0,0.05714285714285715,0.05714285714285715,0.028571428571428574,1,2
2189,0.21935714285714283,0.6892604369285714,14.0,0.12142857142857143,0.05,0.014285714285714287,1,2
2191,0.19275,0.975804463,4.0,0.07500000000000001,0.0,0.0,5,3
2192,0.19433333333333333,0.44305884650000005,5.0,0.13333333333333333,0.06666666666666667,0.03333333333333333,1,3
2193,0.0660909090909091,0.3234558118181818,11.0,0.018181818181818184,0.0,0.0,2,4
2194,0.12237499999999998,0.550887586375,7.0,0.175,0.0375,0.025,1,3
2195,0.0905,0.5535182672500001,8.0,0.025,0.0,0.0,1,3
2196,0.1317857142857143,0.609536293,13.0,0.028571428571428574,0.0071428571428571435,0.0,1,2
2197,0.09363636363636364,0.43141875300000004,11.0,0.03636363636363637,0.045454545454545456,0.045454545454545456,2,5
2198,0.026666666666666665,0.4080751281111111,8.0,0.05555555555555555,0.0,0.0,1,3
2199,0.1931578947368421,0.719178435894737,19.0,0.01578947368421053,0.06315789473684211,0.005263157894736842,1,5
2200,0.31214285714285717,0.8324069314285715,7.0,0.014285714285714287,0.2714285714285714,0.05714285714285715,1,4
2201,0.0,0.6094691853333333,2.0,0.10000000000000002,0.0,0.0,1,5
2204,0.21800000000000003,0.741048242,10.0,0.030000000000000006,0.13999999999999999,0.02,2,3
2205,0.305125,0.7979704564999999,8.0,0.11249999999999999,0.2625,0.09999999999999999,1,3
2206,0.09538095238095239,0.5859191065714285,20.0,0.05714285714285714,0.02857142857142857,0.014285714285714287,1,5
2207,0.10983333333333334,0.20972070583333335,6.0,0.15,0.03333333333333333,0.016666666666666666,1,2
2209,0.1136,0.7535385226,5.0,0.08,0.0,0.0,1,3
2210,0.26716666666666666,0.9884215395,6.0,0.18333333333333335,0.18333333333333335,0.06666666666666667,1,3
2212,0.07663636363636363,0.4212305575454545,10.0,0.06363636363636364,0.02727272727272727,0.009090909090909092,1,1
2214,0.16852380952380952,0.5684124724761904,21.0,0.03333333333333333,0.04285714285714285,0.014285714285714287,2,5
2215,0.16233333333333333,0.9668837586666665,3.0,0.0,0.0,0.0,1,4
2216,0.0,0.548135385,2.0,0.05,0.0,0.0,0,1
2217,0.05692857142857143,0.40953653471428575,13.0,0.05714285714285715,0.0071428571428571435,0.0,1,4
2218,0.0,0.8391571640000001,3.0,0.0,0.0,0.0,2,2
2219,0.13,0.4335829941666667,11.0,0.05833333333333333,0.016666666666666666,0.03333333333333333,1,4
2220,0.2274,0.8247349568000001,10.0,0.12000000000000002,0.11000000000000001,0.06999999999999999,1,1
2221,0.057199999999999994,0.8062281741999999,5.0,0.04,0.0,0.0,1,2
2222,0.24825,0.8181395615,8.0,0.0875,0.1875,0.0625,1,3
2223,0.06433333333333334,0.954417467,3.0,0.13333333333333333,0.0,0.0,0,3
2224,0.11444444444444445,0.8012489758888889,6.0,0.07777777777777778,0.03333333333333333,0.011111111111111112,1,4
2225,0.1708,0.991999912,5.0,0.02,0.0,0.0,1,3
2226,0.0762142857142857,0.5287719775714286,13.0,0.021428571428571432,0.0,0.0071428571428571435,2,3
2227,0.2898181818181818,0.6153682820909091,11.0,0.009090909090909092,0.2,0.045454545454545456,2,3
2229,0.04699999999999999,0.3922573306666666,3.0,0.09999999999999999,0.0,0.0,2,5
2230,0.0,0.019052334,1.0,0.0,0.0,0.0,1,1
2231,0.22347368421052635,0.7430467098947368,19.0,0.021052631578947368,0.09999999999999999,0.021052631578947368,1,3
2232,0.151,0.994414568,2.0,0.05,0.0,0.0,2,3
2233,0.29328571428571426,0.8047299330000001,14.0,0.028571428571428574,0.14999999999999997,0.07142857142857142,1,4
2235,0.35424999999999995,0.94576537625,4.0,0.42500000000000004,0.175,0.2,1,2
