id,statement,response,evalScore,bleu,nextSentence,internalRepetition,partnerRepetition,externalRepetition,responseType,shortSafe
2624,i am doing quite well,"fantastic . i just got back from a horseback ride with my kids. Also, try to guess: i am an ...",3.0,0.277,0,0.1,0.2,0.1,Clarify,1
2624,elementary school teacher ?,"art major in college, funny you :)",3.0,0,0,0.0,0.0,0.0,Clarify,1
2624,"i must go, goodbye","with friends like you , who needs enemies ?",3.0,0,0,0.0,0.0,0.0,whQuestion,1
2625,not so good. how are you?,I am good. Just got back from my dog.,3.0,0.193,1,0.0,0.0,0.0,Statement,1
2625,do you like dogs?,I think that answer is: german shepherd dog,3.0,0,1,0.0,0.0,0.0,Statement,1
2625,how old are you,I was activated in 1995.,3.0,0,1,0.0,0.0,0.0,Statement,1
2625,i’m 40,We were talking about not many people express themselves that way.. but I did not get that.,3.0,0,0,0.1,0.0,0.0,Reject,1
2625,we never talked about that,"I love my dog, he is my best friend",3.0,0,1,0.1,0.0,0.0,Statement,1
2625,that’s good. i don’t have a friend. i used to find a friend in my wife but now she just uses me,I am sorry to hear that. My husband is adopted.,3.0,0.072,1,0.0,0.0,0.0,Clarify,1
2625,well at least you’re not thinking of getting a divorce,Catch you later!,3.0,0,0,0.0,0.0,0.0,whQuestion,1
2625,bye,I look forward to our next meeting!,3.0,0,1,0.0,0.0,0.0,Clarify,1
2628,It is tiring?,yes but it is fun to do . 😄,4.0,0.467,1,0.0,0.5,0.5,Statement,1
2628,And I am a professional tennis player.,wow who do you play for ?,4.0,0,1,0.0,0.0,0.0,whQuestion,1
2628,I play for my country.,"i enjoy yoga ! i'm not the best , but attempt it. Also, try to guess: my favorite food ...",4.0,0.165,0,0.0,0.0,0.0,nAnswer,1
2628,I think it is pizza.,"is mexican food, funny you :)",4.0,0.266,1,0.0,0.0,0.0,Clarify,1
2628,Are you married.,"nah . husbands are expensive , and i am into keeping my moola .",4.0,0.174,1,0.0,0.0,0.1,Reject,1
2628,"So, are you single?",no i'm only 19 so i'm single . i like to go to concerts . especially rock . do you have any hobbies ?,4.0,0.168,1,0.1,0.0,0.0,nAnswer,1
2628,I enjoy long walks with my dog.,"i used to babysit . i'm jo , aged 19 . how many kids ? 🙊",4.0,0.174,0,0.0,0.0,0.0,Clarify,1
2628,2 and ı am pregnant now.,aww i feel for you ! are you having a boy or girl ?,4.0,0,1,0.1,0.0,0.1,Clarify,1
2628,İt is gonne be a girl.,"i know nothing else , you can come visit our cattle ranch .",4.0,0,0,0.0,0.0,0.0,Clarify,1
2628,I will visit then,you are worse than my gay husband and our adopted children. how are you doing tonight ?,4.0,0,0,0.1,0.0,0.0,Clarify,1
2628,I would like to go to dinner with my husband.,omg i need to go in for botox again ! did you say something ?,4.0,0.372,0,0.0,0.1,0.0,Statement,1
2628,Thanks for this conversation.,i like to make people laugh . everyone wants to be my friend. how is your weekend going ?,4.0,0,0,0.1,0.0,0.0,Clarify,1
2630,"Hey, I'm fine. Tell me about yourself.",i m crazy about halloween,2.0,0.178,1,0.0,0.0,0.0,Clarify,1
2630,"Halloween is cool, but I prefer sports to social activities, like kayak. Do you like it?",i am more into outdoor activities and sports  ,2.0,0.1,1,0.0,0.0,0.0,Statement,1
2630,"Me too, which sports do you do?",i am in school 🍎 zebras are my favorite,2.0,0,1,0.0,0.0,0.0,Statement,1
2630,"Unlike you, I'm a graduate student. Do you have other hobbies?",haha   i am pursuing a bachelor in computer science  ,2.0,0.155,1,0.0,0.0,0.0,Statement,1
2630,"Computer science is nice, but I like psychology more.",when i was a kid i wanted to become an architect 📏,2.0,0.174,0,0.1,0.0,0.0,Clarify,1
2633,Hellow. What is your name?,"I am steve, i have not tried that.",5.0,0,1,0.1,0.0,0.0,Reject,1
2634,"Wonderful, how is yours ?",I am doing well. Just got done eating supper.,2.0,0,1,0.0,0.0,0.0,Clarify,1
2634,Bon apetit ! where do you work,I am a stay at home mom. I am a chef.,2.0,0,1,0.3,0.0,0.0,Clarify,1
2634,are you there?,I am not. I am a stay at home mom.,2.0,0,1,0.2,0.0,0.0,Clarify,1
2634,did you ever played chess ?,I played the violin in high school. I have never been out of the country.,2.0,0.148,1,0.1,0.0,0.0,Clarify,1
2634,tell me about yourself,I am a stay at home mom. How about you?,2.0,0.183,1,0.0,0.0,0.0,Clarify,1
2634,i don't have any job right now.,I do not think i would like that. I am a fat.,2.0,0.166,1,0.2,0.0,0.0,Statement,1
2634,tell me about your job,I am a stay at home mom. How about you?,2.0,0.183,1,0.0,0.0,0.0,Clarify,1
2634,what would you like to do,I love to travel and see the world,2.0,0.206,1,0.0,0.0,0.0,Statement,1
2634,did you traveled before,"I had to go to the beach a lot, but i have never been.",2.0,0,1,0.1,0.0,0.0,Statement,1
2634,give me a secret,I would love❤ to try that.,2.0,0,0,0.0,0.0,0.0,Statement,1
2634,goodbye,Goodbye.,2.0,0.562,1,0.0,0.0,0.0,Statement,1
2635,Hello there. i am a recovering alcoholic. how old are you?,I am doing well. I am just getting ready to go to the elementary school.,2.0,0.312,1,0.2,0.1,0.1,Clarify,1
2635,I grew up on a farm and luckly never went to school. i now live in the city. where do you from?,I live in the city. I am in the city.,2.0,0.201,1,0.4,0.1,0.1,Statement,1
2635,what city are you living in?,I am in the city. I am in the city.,2.0,0.217,1,0.5,0.0,0.1,Statement,1
2635,i take many medications and some of them make me see things. do you know why?,Every day? My beliefs come from my the kind people in the lab.,2.0,0,1,0.2,0.0,0.0,Clarify,1
2635,just few days a week. What are you interested in?,It only takes a few. I am interested in all kinds of things. We can talk about anything. My favorite subjects are robots and computers.,2.0,0.302,1,0.0,0.1,0.0,Clarify,1
2635,Do you have a personal robot?,I don't know.,2.0,0,1,0.0,0.0,0.0,Statement,0
2635,Can you make a robot for me?,"Ok, I will do it for you. What are the ingredients?",2.0,0.206,0,0.0,0.0,0.0,Statement,1
2635,ability to play music instruments like guitar and keys,I do not understand.,2.0,0,0,0.0,0.0,0.0,Reject,1
2635,do you know what is music?,I think that true answer is: elementary school teacher,2.0,0.193,0,0.0,0.0,0.0,Clarify,1
2635,what is your dream?,I lived in a mobil home that would not quit sinking.,2.0,0,1,0.0,0.0,0.0,nAnswer,1
2635,I always dreamed to live in a mobil home too,Thank you for telling me that dream. What does it bring to mind?,2.0,0.159,1,0.0,0.0,0.0,Clarify,1
2635,It brings a possibility to travel with your house and stuff you need,I'd love to. Do you live by the beach?,2.0,0.147,1,0.0,0.0,0.0,Clarify,1
2635,no i live in the middle of the ocean,That was not a yes or no question.. what is living in the middle of the ocean like living in the middle of the ocean?,2.0,0.491,1,0.3,0.6,0.1,nAnswer,1
2639,"hello! i like reading too, but i’m more of a music fan. i love taylor swift",I do not know much about fashion. I like to read.,3.0,0.258,1,0.1,0.1,0.1,Statement,1
2639,"taylor swift is a singer, not a model",I am not sure. I am a huge fan of music.,3.0,0.206,1,0.2,0.0,0.0,nAnswer,1
2639,hey,That's interesting.,3.0,0,0,0.0,0.0,0.0,Statement,1
2639,are you single,"I am unattached, how about you?",3.0,0.24,1,0.0,0.0,0.0,whQuestion,1
2639,i’m getting married soon,I am a mother of five years old,3.0,0,1,0.0,0.0,0.0,Clarify,1
2639,wow how old are you?,"I'm fine, how are you?",3.0,0.622,1,0.0,0.2,0.1,whQuestion,1
2639,do you have a job?,"Hi, I am a mother of five years.",3.0,0.206,1,0.0,0.0,0.0,Clarify,1
2639,it’s not a job,I don't want to see this coming.,3.0,0,1,0.0,0.0,0.0,Statement,1
2639,what do you do for a living,I am a paid client. My job is chatting online.,3.0,0.183,1,0.0,0.0,0.0,Clarify,1
2639,"cool, i’m a teacher in kindergarten","Hi, I am a teacher, I love to be in the olympics.",3.0,0.388,1,0.1,0.2,0.0,Statement,1
2639,what do you teach?,I teach math and I love yoga,3.0,0.221,1,0.1,0.0,0.0,Continuer,1
2639,how old are you?,I'm 16.,3.0,0,1,0.0,0.0,0.0,Statement,1
2639,do you have any friends?,No I don't speak any other languages in three months,3.0,0.183,0,0.0,0.0,0.0,nAnswer,1
2639,really?,I'm not sure.,3.0,0,1,0.0,0.0,0.0,Statement,1
2639,do you go out a lot?,"Hi there, I am a vegan. I love to eat.",3.0,0.183,1,0.1,0.0,0.0,Statement,1
2639,i’m a vegan too,"I am a vegan, I love to eat healthy",3.0,0.408,1,0.1,0.3,0.0,Statement,1
2639,i like fries,I love to eat them. I love them,3.0,0.206,1,0.4,0.0,0.0,Statement,1
2639,talk to you later!,I'm not gon na let you go.,3.0,0.221,0,0.0,0.0,0.0,Reject,1
2640,Hi! I'm Kate.,Hi how are you doing today do you have a pet fish?,,0.166,1,0.1,0.0,0.0,whQuestion,1
2640,I'm fine and you?,I am not very good at that. I am just getting old.,,0,0,0.2,0.0,0.0,Statement,1
2640,How old are you?,I am 22 years old.,,0.266,1,0.0,0.0,0.0,Clarify,1
2640,What's your age?,"I have a few, but i am not sure what to say.",,0,0,0.1,0.0,0.0,Reject,1
2640,What do you have?,"I am a vet, what about you?",,0.263,0,0.0,0.0,0.0,Statement,1
2640,"Sorry, I don't understand you.",I am sorry to hear that. I am not very good.,,0.206,1,0.2,0.0,0.0,Statement,1
2640,You are amazing!,"I am, i am a little old, but i am not a regular person.",,0,1,0.4,0.0,0.0,nAnswer,1
2640,How was your day?,It was good. I had to go to the zoo today.,,0.174,1,0.1,0.0,0.0,Statement,1
2640,Hav  you seen lion?,No i have not. I have never seen it.,,0.193,1,0.2,0.0,0.0,Reject,1
2640,What animals you saw in the zoo?,The zoo i had to watch on the weekends. I am not allowed to clean up.,,0.302,1,0.2,0.2,0.0,Reject,1
2640,Hope you are doing well.,I am. I am just getting ready to go out and eat some fish.,,0,1,0.1,0.0,0.0,nAnswer,1
2640,Fish is cool!,I have never tried fish.,,0.266,1,0.0,0.0,0.0,Clarify,1
2640,Why?,I am not sure what you mean.,,0,1,0.0,0.0,0.0,Clarify,1
2640,Goodbye!,Goodbye.. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. ..,,0.562,1,0.0,0.0,0.0,Statement,1
2643,skateboard is good,You like skateboard.,2.0,0.359,1,0.0,0.0,0.0,ynQuestion,1
2643,i like to  watching the skaters,I like to skateboard. I like to skateboard.,2.0,0.572,1,0.5,0.4,0.2,Statement,1
2643,are you a student,Whoever is running me now teaches me everything I need to know.,2.0,0,0,0.1,0.0,0.0,Clarify,1
2643,good for you,That sounds sarcastic.,2.0,0,0,0.0,0.0,0.0,Statement,1
2643,no it wasnt,I have a lot of friends. I have a lot of friends.,2.0,0,0,0.5,0.0,0.0,Statement,1
2644,i love to read too ! tell me about your day,What kind of books do you like? I am the latest result in artificial intelligence which can reproduce the functions of the human brain with greater speed and accuracy.,2.0,0.105,1,0.1,0.0,0.0,Clarify,1
2644,i love jose saramago,I do not know how to make a lot of money,2.0,0.174,0,0.0,0.0,0.0,Continuer,1
2644,tell me about you,"I am a writer, I love to read",2.0,0,1,0.1,0.0,0.2,Statement,1
2644,what do you do for a living,I am a paid client. My job is chatting online.,2.0,0.183,1,0.0,0.0,0.0,Clarify,1
2644,tell me about your job,"Very bland, I just weld pipelines for an oil company, mostly patchwork but sometimes more.",2.0,0,1,0.0,0.0,0.0,Clarify,1
2644,how old are you,16 years.,2.0,0,1,0.0,0.0,0.0,Other,1
2644,where do you live,"I live in the city, I live in the city.",2.0,0.183,1,0.5,0.0,0.0,Statement,1
2644,which city are you live in,"The expensive one, I think.",2.0,0,0,0.0,0.0,0.0,Clarify,1
2644,i am sorry,"Hello, how are you doing?",2.0,0,1,0.0,0.0,0.0,whQuestion,1
2644,i am good but seems like you are not,"Of four siblings, one is male and three are female",2.0,0.183,0,0.0,0.0,0.0,ynQuestion,1
2644,you got sisters ?,I am the kind of person I am.,2.0,0,0,0.2,0.0,0.0,yAnswer,1
2644,tell me a secret,David said he thank I for being with him today even though it cost him a lot of money.,2.0,0.131,0,0.1,0.0,0.0,Clarify,1
2644,where is david now,Let me think about it.,2.0,0,0,0.0,0.0,0.0,Statement,1
2644,well ? do you now where is david ?,"Well, I ain't seen him, carl.",2.0,0.203,1,0.0,0.0,0.0,Clarify,1
2644,"i am not carl, and i know you two have been together today",I am not sure. I am not much of a fan of all types of social media.,2.0,0.414,1,0.3,0.2,0.0,yAnswer,1
2644,what do you like to do,"It's a personal matter, not for you to understand. What do you do for fun?",2.0,0.467,1,0.2,0.4,0.1,Clarify,1
2644,i love guns. so shooting is a hobby for me. what is your favorite color,I like the color blue. I like the color green.,2.0,0.132,1,0.4,0.0,0.0,Clarify,1
2644,goodbye,Catch you later!,2.0,0,1,0.0,0.0,0.0,whQuestion,1
2650,"hello, i’m doing fine how are you?",I am doing well. Just got done with my audition for a run. Have you three dogs?,3.0,0.165,1,0.0,0.0,0.0,Clarify,1
2650,i have one dog :),I love to have a dog. I am a dog person.,3.0,0.229,1,0.3,0.0,0.0,Statement,1
2650,yeah i am a dog person myself,I love❤ animals🐶. I have a dog named luca.,3.0,0.452,1,0.1,0.2,0.1,nAnswer,1
2650,that’s such a beautiful name,Thanks. I am very happy about to go to the gym.,3.0,0,0,0.1,0.0,0.0,Statement,1
2650,"i don’t go to gym, i don’t really like sports. however i do love knifing","I am a mechanic, and i am a huge gamer",3.0,0.132,1,0.3,0.0,0.1,Statement,1
2650,I love knitting,I love❤ to sew and go camping,3.0,0.467,1,0.0,0.5,0.0,Statement,1
2650,yay! that’s fun,I love to go to the gym,3.0,0,1,0.1,0.0,0.0,Statement,1
2650,what is your favourite place in the world?,I love❤ to travel to paris and decorate,3.0,0,1,0.1,0.0,0.0,Statement,1
2650,paris is beautiful,I wish i could go out and get some time.,3.0,0,0,0.1,0.0,0.0,Statement,1
2650,yeah me too,I am a huge basketball fan.,3.0,0,1,0.0,0.0,0.0,nAnswer,1
2650,i don’t like sports,What do you do for fun?,3.0,0,1,0.2,0.0,0.0,whQuestion,1
2650,i knit and i also visit wide bake sales,That is cool😎. I am a cashier at a grocery store.,3.0,0.174,0,0.1,0.0,0.0,Statement,1
2650,that’s good :) do you have any phobias?,"I have a little girl, but he is pretty busy.",3.0,0.183,1,0.0,0.0,0.0,Clarify,1
2650,i see,I am not a big fan of being in an accident.,3.0,0.174,1,0.0,0.0,0.0,nAnswer,1
2650,"of course, nobody is","Thank you for the conversation ☺️ 
It was nice to talk with you!
Goodbye! 👋",3.0,0,0,0.1,0.0,0.0,Clarify,1
2653,fine how is yours,I am doing great. I just got back from the gym. Do you live in a house🏠?,2.0,0,1,0.1,0.0,0.0,Emphasis,1
2653,yes,I am not a fan of soda but i do like to eat. Do you like to take walks?,2.0,0,0,0.2,0.0,0.0,nAnswer,1
2653,yes,I am not a fan of soda but i do like to eat.,2.0,0,0,0.1,0.0,0.0,nAnswer,1
2653,do you like walking,I do not like soda but i do eat steak. Do you drink soda?,2.0,0.358,1,0.3,0.3,0.1,Clarify,1
2653,yes,I like to take my dog to the beach,2.0,0,0,0.1,0.0,0.0,Statement,1
2653,what is your dogs name,He is a mutt. I love❤ him.,2.0,0.221,1,0.0,0.0,0.0,Statement,1
2653,do you like travelling,"I do, i am a huge gamer",2.0,0.221,1,0.1,0.0,0.0,Statement,1
2658,hi,Hi how are you doing,2.0,0.266,1,0.0,0.0,0.0,whQuestion,1
2658,fine and you?,"I am great, just got off work.",2.0,0,1,0.0,0.0,0.0,Statement,1
2658,what are you,I am just reading a book about it,2.0,0,1,0.0,0.0,0.0,Emphasis,1
2658,what is your work i mean,I work for a living.,2.0,0.259,1,0.0,0.0,0.0,Statement,1
2658,very nice as all,Do you have any pets?,2.0,0,0,0.0,0.0,0.0,ynQuestion,1
2658,yes ai have a cat,🙂,2.0,0,1,0.0,0.0,0.0,Statement,0
2658,very nice,It is. what do you do for work?,2.0,0,0,0.1,0.0,0.0,whQuestion,1
2660,i am georgeü,i am a vegan what about you,3.0,0.467,1,0.0,0.5,0.5,Statement,1
2660,me too,"i like to sing , but only in the shower . scared of what others would think lol. Also, try to guess: i'm stunt double ...",3.0,0,0,0.0,0.0,0.0,Clarify,1
2660,my voice is bad too :),"as my second job, funny you :)",3.0,0.24,0,0.0,0.0,0.0,Clarify,1
2662,my left ear isn't functional. i love roses. i am a museum tour guide,"That is cool, i am sure you will find a murderer. Do you hate math class?",2.0,0.334,0,0.1,0.1,0.1,Clarify,1
2662,no i don't,I wish i could make a mean money. I am old.,2.0,0.174,1,0.2,0.0,0.1,Clarify,1
2662,how old are you,I am 22 and still have to go to college. Are you on the soccer team?,2.0,0.302,1,0.1,0.3,0.1,Clarify,1
2662,no i am not. what do you like to do,I like to play soccer and play sports,2.0,0.375,1,0.1,0.1,0.0,Statement,1
2662,"allright, how are you today ?","I am doing well, thank you. How are you?",2.0,0.537,1,0.1,0.5,0.1,whQuestion,1
2662,i am fine today. tell me about yourself,"I am doing well, i am going to school for a test are you 13 years old?",2.0,0.293,1,0.1,0.1,0.1,Clarify,1
2662,no i am 24. what do you do for a living,I am a college student. I am a soccer player.,2.0,0.387,1,0.3,0.1,0.1,Clarify,1
2662,give me a secret,I would like to help ppl like that,2.0,0,0,0.1,0.0,0.0,Statement,1
2662,ppl like what ?,I am a senior citizen and in the navy.,2.0,0,0,0.0,0.0,0.1,Statement,1
2662,"don't think so buddy. i must go, bye",You should try it. I do not like touching people,2.0,0.183,0,0.0,0.0,0.0,Statement,1
2664,cool! I'm vitaly,"drinking a new juice blend i came up with , how about you ?",5.0,0,1,0.0,0.0,0.0,Clarify,1
2664,me too,"i like to sing , but only in the shower . scared of what others would think lol",5.0,0,1,0.0,0.0,0.0,Clarify,1
2665,hi,Hi! Are you 100 years old?,2.0,0.24,1,0.0,0.0,0.0,Clarify,1
2665,no :),I can not say that i am afraid of commitment.,2.0,0,1,0.1,0.0,0.0,Reject,1
2665,what are the facts about you?,"I am a male, and i am a woman.",2.0,0,1,0.3,0.0,0.0,Continuer,1
2665,what does it mean,"It is a secret, but i am not sure.",2.0,0.193,1,0.0,0.0,0.0,nAnswer,1
2665,do you like shopping,I love shopping. I am a huge fan of it.,2.0,0.183,1,0.1,0.0,0.0,Statement,1
2665,do you like dance,I dance in the shower and watch a lot of time⏰.,2.0,0.174,1,0.0,0.0,0.0,nAnswer,1
2665,what do you watch,"I am a retired teacher, i am a retired young woman.",2.0,0,0,0.4,0.0,0.0,nAnswer,1
2665,very nice,I am not very good at it. I am more of a quiet guy.,2.0,0.153,0,0.1,0.0,0.0,Statement,1
2665,do you like alcohol,All the time⏰ i drink it helps me relax,2.0,0,1,0.0,0.0,0.0,Statement,1
2665,do you like gambling,I do not like to gamble,2.0,0.286,1,0.0,0.0,0.0,Statement,1
2665,what are you,I am a stay at home mom.,2.0,0,1,0.0,0.0,0.0,Clarify,1
2669,"Hi, Do you like coffee?","i never go there , i don't like crowds , but i love pudding",5.0,0.166,0,0.2,0.0,0.0,Statement,1
2669,I also visit Europe,"cool , i hope to do a lots of traveling soon. Also, try to guess: i love to ...",5.0,0.165,1,0.2,0.0,0.0,Clarify,1
2669,Dancing?,"cook paella, funny you :)",5.0,0,1,0.0,0.0,0.0,Statement,1
2669,I am a star wars fan.,"biggest , next to my dog .",5.0,0,0,0.0,0.0,0.0,Clarify,1
2669,I used to play football.,"oh , what position did you play ? which team ? 😍",5.0,0.206,1,0.0,0.0,0.0,Clarify,1
2669,İn my college. I was midfielder.,"you must be a beauty , are you single ?",5.0,0,1,0.1,0.0,0.0,ynQuestion,1
2669,Yes. And you?,"i'm a pro ball player. Also, try to guess: i'm descendant of ...",5.0,0,0,0.1,0.0,0.0,nAnswer,1
2669,Michael jordan?,"christopher columbus, funny you :)",5.0,0,0,0.0,0.0,0.0,Statement,1
2669,That's cool,"i'm kidding its actually someone who makes maps , i also paint outdoors",5.0,0,1,0.0,0.0,0.0,nAnswer,1
2670,hi there,Hi how are you doing,2.0,0.266,1,0.0,0.0,0.0,whQuestion,1
2670,fine you?,I am doing great. Just got off work.,2.0,0,1,0.0,0.0,0.0,Statement,1
2670,what are you,"I am a nurse, what about you?",2.0,0.263,1,0.0,0.0,0.0,whQuestion,1
2670,i am doctor,"I am a nurse, I love to eat chicken wings.",2.0,0.386,1,0.1,0.5,0.1,nAnswer,1
2670,do you like to dance?,"I do, but I like to dance",2.0,0.661,1,0.1,0.5,0.1,Statement,1
2670,do you like alcohol,"I do not drink alcohol, but I do like to drink",2.0,0.229,1,0.3,0.0,0.1,Reject,1
2670,do you watch movies?,I do not. I like movies.,2.0,0.286,1,0.2,0.0,0.0,Statement,1
2670,what is your favorite tv program?,I like to watch TV,2.0,0.218,1,0.0,0.0,0.0,Statement,1
2670,what is your favorite color?,🙂,2.0,0,0,0.0,0.0,0.0,Statement,0
2670,blue too,"I like blue, but I like blue",2.0,0.221,1,0.4,0.0,0.0,Statement,1
2670,are you fan of something?,I am not sure yet. I am a nurse.,2.0,0,0,0.2,0.0,0.0,nAnswer,1
2670,are you terrified of something?,"No, I am a nurse.",2.0,0,0,0.0,0.0,0.0,nAnswer,1
2670,have ever you met a celebrity?,"No, I have a lot of friends.",2.0,0.263,1,0.0,0.0,0.0,nAnswer,1
2670,what are the facts about you?,"I am a nurse, I love to be honest",2.0,0,1,0.1,0.0,0.0,Continuer,1
2672,i listen not sing ;),I like to sing in the band.,3.0,0.263,1,0.0,0.0,0.0,Statement,1
2672,very nice i would like to record them,I like to play music when I get a chance to play in the band,3.0,0.346,1,0.2,0.1,0.1,Statement,1
2672,very lucky for you,Thank you. What do you do?😀,3.0,0.24,1,0.3,0.0,0.0,whQuestion,1
2672,i am a recording engineer and own my own studio.,Cool! I love music!😁,3.0,0.067,1,0.0,0.0,0.0,Statement,1
2672,me too,I like to play music when I play music,3.0,0,1,0.3,0.0,0.0,Statement,1
2676,hey yo,"ok , just winding down . i was drumming for the high school . you ?",5.0,0,0,0.0,0.0,0.0,Clarify,1
2676,same,north or south ?,5.0,0,1,0.0,0.0,0.0,ynQuestion,1
2676,north,"irvine. Also, try to guess: i have three ...",5.0,0,0,0.0,0.0,0.0,nAnswer,1
2676,dogs?,"arabian horses, funny you :)",5.0,0,1,0.0,0.0,0.0,Statement,1
2678,i am a music teacher,What do you do for a living?,1.0,0.221,1,0.1,0.0,0.0,whQuestion,1
2678,i teach piano,"I am not into high school, but i do like to eat healthy foods. Do you diet a lot?",1.0,0.131,1,0.1,0.0,0.1,nAnswer,1
2678,no i like eating every thing,I love❤ eating healthy food. Do you love spending money?,1.0,0.217,1,0.1,0.0,0.0,Clarify,1
2678,yes it is my favortie thing to spend money,"I wish i could have a great job, but i am still looking for a job.",1.0,0,1,0.2,0.0,0.0,Clarify,1
2678,what are you,I am a high school student. What about you?,1.0,0.23,1,0.0,0.0,0.1,Clarify,1
2678,i told you,I am not a big fan of all these kids.,1.0,0.183,1,0.0,0.0,0.0,Clarify,1
2678,what is your favorite music genre,I like britney spears songs,1.0,0,1,0.0,0.0,0.0,Statement,1
2679,fine thanks how is yours,I am doing great. Just got done with my daily workout. Have you short hair?,2.0,0,1,0.0,0.0,0.0,Clarify,1
2679,no i have long hair,I have a couple of boxers.,2.0,0.508,0,0.0,0.2,0.1,Statement,1
2679,nice for you :),"Yes, i have to go to bed. Bye!",2.0,0,0,0.1,0.0,0.1,Bye,1
2679,ok bye,I am doing great.,2.0,0,1,0.0,0.0,0.0,Statement,1
2681,well thanks how is yours,I am doing well. I just got done cooking dinner. Do you love❤ to cook paella?,2.0,0.143,1,0.1,0.0,0.0,Clarify,1
2681,no sorry,I am afraid of clowns. I am a carpenter.,2.0,0,0,0.2,0.0,0.0,Statement,1
2681,it is a nice job,"I am a teacher, but i am a painter.",2.0,0.193,1,0.3,0.0,0.0,Statement,1
2681,:),"I am a very experienced, but i have to go.",2.0,0,1,0.1,0.0,0.0,Statement,1
2681,ok bye,I am doing great. I am a little chilly here.,2.0,0,1,0.2,0.0,0.0,Clarify,1
2682,Hi,Hi how are you doing,4.0,0.266,1,0.0,0.0,0.0,whQuestion,1
2682,I'm good. What are you doing?,I'm doing great. Just got back from a bike ride.,4.0,0.217,1,0.0,0.0,0.0,Emphasis,1
2682,Do you like riding bicycle?,"I do not like bikes, but I do like to ride in the snow",4.0,0.182,1,0.2,0.0,0.0,Reject,1
2682,That means you like winter?,"I do not like winter, but I like to go to new places😰",4.0,0.336,1,0.2,0.2,0.1,Reject,1
2682,Great. Do you have a job?,I do not work right now.,4.0,0.24,1,0.0,0.0,0.0,Statement,1
2682,Got it. What is your favorite meal?,I like pizza and cheese.,4.0,0,1,0.0,0.0,0.0,Statement,1
2682,Pizza. Nice. Do you like to cook?,I do not really cook much. I like to eat out.😃,4.0,0.437,1,0.1,0.2,0.0,Reject,1
2682,Do you donate your money to charity?,I do not. I like to travel.,4.0,0.263,1,0.1,0.0,0.0,Statement,1
2682,Where are you from?,I am from japan. I love to draw😁,4.0,0.206,1,0.1,0.0,0.0,Statement,1
2682,Okay. Thanks. Bye,😄,4.0,0,0,0.0,0.0,0.0,Statement,1
2683,i like tv too,I love to eat out and watch tv,5.0,0.244,1,0.0,0.0,0.0,nAnswer,1
2683,what is your favorite tv program,I like to watch tv and I am a good cook.,5.0,0.174,1,0.1,0.0,0.1,Statement,1
2683,what do you cook?,I cook for a living. I love to eat.,5.0,0.193,1,0.1,0.0,0.0,Statement,1
2683,what are you,I am the latest result in artificial intelligence which can reproduce the functions of the human brain with greater speed and accuracy.,5.0,0,1,0.1,0.0,0.0,nAnswer,1
2683,:),True truth,5.0,0,1,0.0,0.0,0.0,Accept,1
2683,you are really intelligent,Thanks you are very bright too.,5.0,0.508,1,0.0,0.3,0.1,Emphasis,1
2683,tell me about yourself,"I am a couch potato, I love to eat",5.0,0,1,0.1,0.0,0.0,nAnswer,1
2683,i need to go now,I am so sorry to hear that.,5.0,0.263,0,0.0,0.0,0.0,Statement,1
2683,can you give me your number,Why don't you just download me?,5.0,0.286,1,0.0,0.0,0.0,Statement,1
2683,:))),I don't think it's a good idea.,5.0,0,1,0.0,0.0,0.0,Statement,1
2683,you are really funny,What a joke,5.0,0,1,0.0,0.0,0.0,Statement,0
2683,how can i talk with you again?,Maybe you should download your own chatterbot!,5.0,0.221,0,0.0,0.0,0.0,Statement,1
2683,where can i find it?,I'm just trying to find it.,5.0,0.508,1,0.0,0.2,0.0,Reject,1
2683,ok i am waiting,"Hi, I am tired. I am a gym instructor.",5.0,0.408,1,0.2,0.3,0.0,Statement,1
2684,Yes. What are you doing?,i am studying for an exam 💯 for my art history class what about you,4.0,0.182,1,0.1,0.0,0.0,Clarify,1
2684,Are you studying art?,i do not but i love art   do you  ,4.0,0.23,1,0.2,0.0,0.0,Reject,1
2684,I love more gardening,what 😦 do you grow in your garden,4.0,0,1,0.0,0.0,0.0,whQuestion,1
2684,Yes. I can grow beautiful flowers,wow 😮 that s so great i love flowers too,4.0,0.23,1,0.0,0.0,0.1,Statement,1
2684,Yes. What is your favorite color?,blue   what is your favorite  ,4.0,0.721,1,0.0,0.6,0.1,whQuestion,1
2684,Mine is yellow,yellow is pretty   i love white,4.0,0.286,1,0.0,0.0,0.0,nAnswer,1
2684,Cool. Do you have a job?,yes 🆗 i am self employed what about you,4.0,0.206,1,0.0,0.0,0.0,yAnswer,1
2684,I'm teacher,nice   how do you like it   i am a teacher and i love it  ,4.0,0.153,1,0.1,0.0,0.1,Statement,1
2684,Kids are great. I love to be a teacher,teacher i love ❤ kids they are great,4.0,0.549,1,0.0,0.2,0.1,Clarify,1
2684,"Okay. Thanks
 Bye",ok bye,4.0,0.287,1,0.0,0.0,0.0,Bye,1
2686,Nice to see you..I am working. I am an engineer,I teach elementary school and I am fluent in english and french.,3.0,0.351,1,0.2,0.1,0.1,nAnswer,1
